Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating,state
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,29 Seats available,647.0,3.6,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),00:40,06:15,05h 35m,19 Seats available,599.0,5.0,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,00:45,07:05,06h 20m,37 Seats available,599.0,3.7,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),23:40,06:45,07h 05m,38 Seats available,500.0,1.4,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,25 Seats available,550.0,1.4,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),23:59,05:40,05h 41m,18 Seats available,899.0,3.6,Kerala
"Mysore to Kozhikode
From INR 256",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),23:59,07:30,07h 31m,14 Seats available,924.0,5.0,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,19 Seats available,750.0,4.5,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,38 Seats available,799.0,4.1,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,05:20,06h 50m,12 Seats available,999.0,4.4,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DLT BUS,A/C Sleeper (2+1),22:30,05:30,07h 00m,15 Seats available,999.0,3.9,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,19 Seats available,750.0,4.0,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,36 Seats available,500.0,3.6,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08h 20m,38 Seats available,799.0,3.8,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07h 25m,15 Seats available,650.0,3.8,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,P K Travels,A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,34 Seats available,750.0,5.0,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,17 Seats available,800.0,4.1,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:00,06h 45m,31 Seats available,799.0,4.5,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08h 30m,30 Seats available,650.0,3.3,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:15,04:01,06h 46m,29 Seats available,699.0,4.2,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,25 Seats available,550.0,1.8,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,40 Seats available,699.0,3.3,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SAAM BUS,VE A/C Sleeper (2+1),21:15,03:45,06h 30m,19 Seats available,800.0,3.9,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,18 Seats available,800.0,3.7,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,DA Transports,A/C Sleeper (2+1),21:45,04:15,06h 30m,24 Seats available,799.0,3.8,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),21:30,03:55,06h 25m,32 Seats available,799.0,3.5,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Vijay Lines,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,40 Seats available,899.0,1.7,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,SAAM BUS,VE A/C Sleeper (2+1),21:15,04:05,06h 50m,19 Seats available,800.0,1.0,Kerala
"Bangalore to Kalpetta (kerala)
From INR 357",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,A1 Travels,A/C Semi Sleeper (2+2),22:30,06:30,08h 00m,39 Seats available,1100.0,3.4,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:55,21:45,07h 50m,10 Seats available,799.0,4.5,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,10 Seats available,750.0,4.5,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,16 Seats available,999.0,4.3,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,11 Seats available,750.0,4.7,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,20 Seats available,500.0,3.3,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,P K Travels,A/C Seater / Sleeper (2+1),23:50,06:45,06h 55m,34 Seats available,765.0,4.3,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:11,05:30,06h 19m,30 Seats available,699.0,3.0,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07:15,07h 45m,17 Seats available,899.0,3.3,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:50,06:45,06h 55m,1 Seat available,1049.0,4.0,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:56,05:15,06h 19m,32 Seats available,699.0,2.9,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06:30,06h 31m,16 Seats available,999.0,4.1,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:55,06:45,06h 50m,1 Seat available,1049.0,3.6,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:20,05:15,06h 55m,26 Seats available,799.0,3.9,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,24 Seats available,600.0,3.1,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06:30,06h 45m,21 Seats available,650.0,2.8,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06:30,06h 40m,20 Seats available,999.0,2.4,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,20 Seats available,999.0,2.0,Kerala
"Kalpetta (kerala) to Bangalore
From INR 219",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:10,05:30,06h 20m,30 Seats available,799.0,2.4,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Madhavi Travels,A/C Sleeper (2+1),19:50,04:30,08h 40m,10 Seats available,902.0,4.1,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,32 Seats available,650.0,3.6,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),16:45,03:40,10h 55m,16 Seats available,949.0,4.6,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,26 Seats available,750.0,2.7,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,28 Seats available,550.0,3.6,Kerala
"Thiruvananthapuram to Kozhikode
From INR 111",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,31 Seats available,1000.0,2.8,Kerala
